time,open,high,low,close,Upper,Basis,Lower,MA,Volume,Volume MA,RSI,Histogram,MACD,Signal
2017-10-09T06:00:00Z,0.283815,0.312694,0.273856,0.302736,NaN,NaN,NaN,NaN,267270,NaN,NaN,NaN,NaN,NaN
2017-10-10T06:00:00Z,0.288794,0.323648,0.270869,0.318669,NaN,NaN,NaN,NaN,663900,NaN,NaN,NaN,NaN,NaN
2017-10-11T06:00:00Z,0.326636,0.326636,0.293773,0.296761,NaN,NaN,NaN,NaN,505348,NaN,NaN,NaN,NaN,NaN
2017-10-12T06:00:00Z,0.298752,0.318669,0.288794,0.306719,NaN,NaN,NaN,NaN,262295,NaN,NaN,NaN,NaN,NaN
2017-10-13T06:00:00Z,0.304727,0.304727,0.298752,0.302736,NaN,NaN,NaN,NaN,144102,NaN,50,NaN,NaN,NaN
2017-10-16T06:00:00Z,0.302736,0.307715,0.293773,0.306719,NaN,NaN,NaN,NaN,158764,NaN,54.65091838998589,NaN,NaN,NaN
2017-10-17T06:00:00Z,0.303731,0.306719,0.293773,0.305723,NaN,NaN,NaN,NaN,127918,NaN,53.006965286822606,NaN,NaN,NaN
2017-10-18T06:00:00Z,0.304727,0.305723,0.298752,0.305723,NaN,NaN,NaN,NaN,38859,NaN,53.006965286822606,NaN,NaN,NaN
2017-10-19T06:00:00Z,0.298752,0.311698,0.298752,0.300744,NaN,NaN,NaN,NaN,139184,NaN,41.82560884023543,NaN,NaN,NaN
2017-10-20T06:00:00Z,0.318669,0.324644,0.305723,0.310702,NaN,NaN,NaN,NaN,123876,NaN,62.76862905368582,NaN,NaN,NaN
2017-10-23T06:00:00Z,0.332611,0.332611,0.308711,0.317673,NaN,NaN,NaN,NaN,127901,NaN,72.1326896718951,NaN,NaN,NaN
2017-10-24T06:00:00Z,0.317673,0.317673,0.308711,0.317673,NaN,NaN,NaN,NaN,100065,NaN,72.1326896718951,NaN,NaN,NaN
2017-10-25T06:00:00Z,0.308711,0.317673,0.30174,0.30174,NaN,NaN,NaN,NaN,84045,NaN,35.674585953600385,NaN,NaN,NaN
2017-10-26T06:00:00Z,0.323648,0.32564,0.30174,0.317673,NaN,NaN,NaN,NaN,65252,NaN,61.57171743572505,NaN,NaN,NaN
2017-10-27T06:00:00Z,0.328627,0.328627,0.305723,0.306719,NaN,NaN,NaN,NaN,57287,NaN,44.97410782955815,NaN,NaN,NaN
2017-10-30T07:00:00Z,0.32564,0.330619,0.308711,0.326636,NaN,NaN,NaN,NaN,190405,NaN,66.7218257846094,NaN,NaN,NaN
2017-11-01T07:00:00Z,0.303731,0.306719,0.283815,0.302736,NaN,NaN,NaN,NaN,195206,NaN,40.87464037749436,NaN,NaN,NaN
2017-11-02T07:00:00Z,0.307715,0.307715,0.273856,0.302736,NaN,NaN,NaN,NaN,147519,NaN,40.87464037749436,NaN,NaN,NaN
2017-11-03T07:00:00Z,0.30174,0.302736,0.288794,0.296761,NaN,NaN,NaN,NaN,142068,NaN,34.87085198827265,NaN,NaN,NaN
2017-11-06T07:00:00Z,0.303731,0.303731,0.279831,0.292777,NaN,NaN,NaN,NaN,143084,184217.4,30.84320754117425,NaN,NaN,NaN
2017-11-07T07:00:00Z,0.278835,0.298752,0.278835,0.294769,0.3586093452380952,0.3064345238095238,0.2542597023809524,NaN,95311,175619.45,35.787634613059254,NaN,NaN,NaN
2017-11-08T07:00:00Z,0.295765,0.297756,0.288794,0.288794,0.3554813602350031,0.30483083982683984,0.2541803194186766,NaN,71897,146019.3,27.830033371597878,NaN,NaN,NaN
2017-11-09T07:00:00Z,0.294769,0.294769,0.279831,0.283815,0.35275939979840815,0.30292030893349076,0.25308121806857337,NaN,34321,122467.95,22.316620054815317,NaN,NaN,NaN
2017-11-10T07:00:00Z,0.28979,0.293773,0.279831,0.280827,0.34987141284118994,0.3009118263031734,0.2519522397651569,NaN,75156,113111,19.263042770799203,NaN,NaN,NaN
2017-11-13T07:00:00Z,0.294769,0.303731,0.283815,0.298752,0.34979765611268426,0.3007154784574304,0.25163330080217655,NaN,114173,111614.55,61.45204005308858,NaN,NaN,NaN
2017-11-14T07:00:00Z,0.298752,0.307715,0.283815,0.307715,0.3506574439836201,0.30135179859766403,0.252046153211708,NaN,70572,107204.95,71.41176147607419,NaN,-0.005765711187140865,NaN
2017-11-15T07:00:00Z,0.279831,0.290785,0.279831,0.290785,0.3503365094823367,0.3003911805433309,0.25044585160432514,NaN,30386,102328.35,43.261216063739305,NaN,-0.005905339227164352,NaN
2017-11-16T07:00:00Z,0.298752,0.327632,0.278835,0.312694,0.35430484861766565,0.3015096186757554,0.2487143887338451,NaN,119149,106342.85,66.23045517079959,NaN,-0.0041997106063603185,NaN
2017-11-17T07:00:00Z,0.317673,0.317673,0.291781,0.293773,0.3538616039356229,0.30080628970523215,0.24775097547484143,NaN,13524,100059.85,45.17300327299575,NaN,-0.004324899457794684,NaN
2017-11-20T07:00:00Z,0.287798,0.315681,0.287798,0.298752,0.35413587107699007,0.3006195360956656,0.24710320111434111,NaN,19100,94821.05,50.67536040919355,NaN,-0.003976510102561837,NaN
2017-11-21T07:00:00Z,0.298752,0.307715,0.288794,0.307715,0.35425976634623885,0.30126457826878694,0.24826939019133504,NaN,138285,95340.25,60.25033797997272,NaN,-0.0029432419740738625,NaN
2017-11-22T07:00:00Z,0.308711,0.308711,0.288794,0.288794,0.35273646131378644,0.30013088933526083,0.24752531735673522,NaN,10684,90871.2,38.961912637473276,NaN,-0.003609527719855954,NaN
2017-11-23T07:00:00Z,0.288794,0.296761,0.288794,0.28979,0.35014496037091086,0.29919080848660073,0.2482366566022906,NaN,15564,87447.15,40.438979552708446,NaN,-0.004010959256068591,NaN
2017-11-24T07:00:00Z,0.303731,0.303731,0.288794,0.293773,0.34882643699885013,0.2986982804423643,0.24857012388587846,NaN,25236,85446.35,47.24582367354654,0.00033773993696542895,-0.003962030012291451,-0.00429976994925688
2017-11-27T07:00:00Z,0.308711,0.308711,0.285806,0.305723,0.34953209993646484,0.29933689131124025,0.24914168268601566,NaN,112467,88205.35,63.79688769004006,0.0010996020056130793,-0.002925267442240531,-0.0040248694478536105
2017-11-28T07:00:00Z,0.303731,0.307715,0.288794,0.288794,0.34821065724203404,0.29837844664658203,0.24854623605113002,NaN,17070,79538.6,40.05799640995578,0.0004758041720869981,-0.003430114232744863,-0.003905918404831861
2017-11-29T07:00:00Z,0.288794,0.32564,0.288794,0.318669,0.3516300763064142,0.3002230424059837,0.24881600850555322,NaN,116547,75605.65,68.04014591198127,0.002002039553150562,-0.0014033689633936586,-0.0034054085165442206
2017-11-30T07:00:00Z,0.316677,0.319665,0.298752,0.319665,0.35319025157294925,0.3019904930963488,0.2507907346197483,NaN,21633,69311.35,68.6898639629996,0.002948312952891217,0.00027998267456980086,-0.0026683302783214163
2017-12-01T07:00:00Z,0.328627,0.328627,0.298752,0.303731,0.35411128859344304,0.3021487209966807,0.2501861533999184,NaN,97599,67087.9,47.913075944563225,0.0023943193531771973,0.00032456891315008063,-0.0020697504400271167
2017-12-04T07:00:00Z,0.31369,0.327632,0.305723,0.306719,0.3546131819506089,0.3025642009060734,0.25051521986153785,NaN,105638,65215.6,51.57531801020894,0.002131129419765595,0.0005941613346798769,-0.001536968085085718
2017-12-05T07:00:00Z,0.299748,0.366469,0.299748,0.336594,0.3623769557146027,0.30565781900552125,0.24893868229643978,NaN,161351,68517.6,75.00419635392196,0.0037750146938340797,0.0031818002822068814,-0.0005932144116271983
2017-12-06T07:00:00Z,0.33759,0.368461,0.319665,0.368461,0.3706135673902917,0.3113671990959284,0.2521208308015651,NaN,219785,75912,85.1930084292994,0.006646563343537004,0.007714989767794056,0.0010684264242570526
2017-12-07T07:00:00Z,0.363482,0.368461,0.332611,0.356511,0.37573736508616834,0.31547118099629856,0.2552049969064288,NaN,267189,87555.4,70.76957935093327,0.00732560885024907,0.01022543748706839,0.00289982863681932
2017-12-08T07:00:00Z,0.354519,0.357507,0.338586,0.351532,0.3781730530692383,0.31874943726936233,0.25932582146948635,NaN,138675,90731.35,64.68563321902425,0.007023015565332441,0.011678598093484871,0.00465558252815243
2017-12-11T07:00:00Z,0.359498,0.370453,0.339582,0.365474,0.38289865174259224,0.3229971247903294,0.2630955978380665,NaN,299572,100001.3,73.26627708249691,0.007312499687344221,0.013796207137332706,0.006483707449988485
2017-12-12T07:00:00Z,0.370453,0.372444,0.358503,0.372444,0.3860350471232338,0.3274922952639358,0.26894954340463784,NaN,107971,101871.25,76.99261436702642,0.007496307803456724,0.01585409220430939,0.008357784400852665
2017-12-13T07:00:00Z,0.363482,0.383399,0.358503,0.376428,0.3903634260366756,0.3319409956944871,0.27351856535229857,NaN,157856,108244.75,79.20199106001945,0.00739659957519012,0.017603533869840315,0.010206934294650196
2017-12-14T07:00:00Z,0.376428,0.376428,0.351532,0.356511,0.3924824708706656,0.3341746324495337,0.2758667940284018,NaN,107625,107668.55,48.291039236640756,0.005582251335460685,0.01718474846397605,0.011602497128515367
