time,open,high,low,close,Upper,Basis,Lower,MA,Volume,Volume MA,RSI,Histogram,MACD,Signal
2014-09-19T13:30:00Z,92.7,99.7,89.95,93.89,NaN,NaN,NaN,NaN,271879430,NaN,NaN,NaN,NaN,NaN
2014-09-22T13:30:00Z,92.7,92.95,89.5,89.89,NaN,NaN,NaN,NaN,66657827,NaN,NaN,NaN,NaN,NaN
2014-09-23T13:30:00Z,88.94,90.48,86.62,87.17,NaN,NaN,NaN,NaN,39009788,NaN,NaN,NaN,NaN,NaN
2014-09-24T13:30:00Z,88.47,90.57,87.22,90.57,NaN,NaN,NaN,NaN,32088108,NaN,NaN,NaN,NaN,NaN
2014-09-25T13:30:00Z,91.09,91.5,88.5,88.92,NaN,NaN,NaN,NaN,28597506,NaN,28.88700084961765,NaN,NaN,NaN
2014-09-26T13:30:00Z,89.73,90.46,88.66,90.46,NaN,NaN,NaN,NaN,18339716,NaN,39.45020496744629,NaN,NaN,NaN
2014-09-29T13:30:00Z,89.62,89.7,88.02,88.75,NaN,NaN,NaN,NaN,25302002,NaN,32.33840679976275,NaN,NaN,NaN
2014-09-30T13:30:00Z,89,90.88,88.46,88.85,NaN,NaN,NaN,NaN,24419426,NaN,33.276298975547334,NaN,NaN,NaN
2014-10-01T13:30:00Z,88.7,88.94,86.04,86.1,NaN,NaN,NaN,NaN,24029603,NaN,22.062772541679948,NaN,NaN,NaN
2014-10-02T13:30:00Z,86.27,88.2,85.611,87.06,NaN,NaN,NaN,NaN,21469688,NaN,32.62978885390248,NaN,NaN,NaN
2014-10-03T13:30:00Z,88.1,89.94,87.65,88.1,NaN,NaN,NaN,NaN,18485725,NaN,43.6630011844929,NaN,NaN,NaN
2014-10-06T13:30:00Z,89.15,89.65,88.06,88.31,NaN,NaN,NaN,NaN,9276113,NaN,46.04210691431372,NaN,NaN,NaN
2014-10-07T13:30:00Z,87.95,89.7,87.06,87.67,NaN,NaN,NaN,NaN,12791745,NaN,39.29845788137687,NaN,NaN,NaN
2014-10-08T13:30:00Z,88,88.5,87.06,88.3,NaN,NaN,NaN,NaN,10259807,NaN,49.08605022673698,NaN,NaN,NaN
2014-10-09T13:30:00Z,88.51,90.35,88,88.79,NaN,NaN,NaN,NaN,21506963,NaN,56.379903713176276,NaN,NaN,NaN
2014-10-10T13:30:00Z,88.25,88.74,85.24,85.88,NaN,NaN,NaN,NaN,15431445,NaN,26.41520625539694,NaN,NaN,NaN
2014-10-13T13:30:00Z,86.85,86.89,84.92,85.12,NaN,NaN,NaN,NaN,14845004,NaN,22.289925392988224,NaN,NaN,NaN
2014-10-14T13:30:00Z,85.81,85.88,83.22,84.95,NaN,NaN,NaN,NaN,15567286,NaN,21.29792711525954,NaN,NaN,NaN
2014-10-15T13:30:00Z,84.04,86.49,82.81,85.6,NaN,NaN,NaN,NaN,16824274,NaN,35.852110631305706,NaN,NaN,NaN
